Now: 05/06/2013 08:10:41
Battery Level: 1.4V
MiniSVP: S/N 31597
Site info: PANAREA
Calibrated: 04/01/2010
Latitude: 38.499979
Mode: P9.999993e-2
Tare: 10.154
Pressure units: m
06.498	18.802	1522.030
06.394	18.803	1522.029
06.281	18.803	1522.029
06.196	18.804	1522.031
06.091	18.804	1522.025
05.985	18.805	1522.026
05.887	18.805	1522.025
05.792	18.806	1522.022
05.682	18.806	1522.018
05.595	18.807	1522.019
05.495	18.807	1522.018
05.394	18.807	1522.013
05.287	18.807	1522.015
05.186	18.807	1522.014
05.091	18.807	1522.014
04.983	18.807	1522.019
04.893	18.807	1522.018
04.796	18.808	1522.014
04.689	18.808	1522.015
04.597	18.809	1522.014
04.491	18.810	1522.011
04.399	18.810	1522.009
04.293	18.810	1522.009
04.193	18.810	1522.002
04.099	18.811	1522.002
03.993	18.811	1522.002
03.889	18.812	1522.001
03.793	18.812	1522.001
03.692	18.812	1522.001
03.595	18.812	1521.998
03.483	18.812	1521.998
03.394	18.812	1522.001
03.289	18.813	1522.001
03.190	18.814	1522.001
03.092	18.815	1522.001
02.991	18.815	1522.000
02.892	18.816	1522.010
02.796	18.818	1522.013
02.686	18.820	1522.021
02.593	18.822	1522.025
02.499	18.824	1522.030
02.396	18.825	1522.030
02.294	18.828	1522.029
02.191	18.830	1522.034
02.098	18.831	1522.039
01.985	18.833	1522.046
01.892	18.834	1522.049
01.798	18.837	1522.051
01.686	18.841	1522.083
01.590	18.846	1522.128
01.493	18.853	1522.137
01.379	18.862	1522.209
01.273	18.873	1522.215
01.177	18.884	1522.270
01.096	18.896	1522.312
00.988	18.907	1522.334
00.890	18.917	1522.333
00.783	18.927	1522.362
00.689	18.936	1522.377
00.590	18.944	1522.390
00.496	18.953	1522.391
00.390	18.960	1522.426
00.299	18.966	0000.000
00.199	18.973	0000.000
00.099	19.077	0000.000
