[cast header]


depthinmeters=no
seacast version= Version 4.4.0

instrumentsn=40044
date=02/03/17
time=20:52:58.42
pressureoffset=0.77
usepressureoffset=yes
slot1sensor1=sv-c.xchange sv.x sn 203281 04/24/13
slot3sensor1=sv-c.xchange sv.x sn 000000 00/00/00
slot5sensor1=p-t-tu-do.xchange p.x sn 300256 04/16/13 t.x sn 403020 04/12/13

average sound velocity=1499.92
 
comments= 
 
[data]
Date (mm/dd/yy),Time,SV (m/s),SV-C.Xchange (No Sensor),Pressure (dBar),Temperature (C),Battery (V),Salinity (PSU),Density (kg m-3)
02/03/17,21:31:28.70,1486.788,0000.000,0998.94,05.071,012.15,34.458,1031.818
02/03/17,21:31:29.60,1486.781,0000.000,0998.37,05.072,012.15,34.456,1031.814
02/03/17,21:31:30.37,1486.771,0000.000,0997.80,05.071,012.15,34.458,1031.813
02/03/17,21:31:30.97,1486.775,0000.000,0997.23,05.072,012.13,34.466,1031.817
02/03/17,21:31:31.76,1486.759,0000.000,0996.54,05.072,012.15,34.461,1031.810
02/03/17,21:31:32.37,1486.745,0000.000,0995.97,05.072,012.15,34.458,1031.805
02/03/17,21:31:33.04,1486.738,0000.000,0995.40,05.073,012.15,34.457,1031.801
02/03/17,21:31:33.95,1486.731,0000.000,0994.83,05.073,012.15,34.458,1031.799
02/03/17,21:31:34.68,1486.744,0000.000,0994.26,05.079,012.15,34.457,1031.795
02/03/17,21:31:35.42,1486.757,0000.000,0993.69,05.081,012.13,34.467,1031.800
02/03/17,21:31:36.53,1486.773,0000.000,0993.12,05.090,012.15,34.460,1031.791
02/03/17,21:31:37.14,1486.787,0000.000,0992.54,05.093,012.13,34.468,1031.794
02/03/17,21:31:38.12,1486.800,0000.000,0991.97,05.099,012.15,34.468,1031.791
02/03/17,21:31:38.86,1486.800,0000.000,0991.40,05.106,012.15,34.452,1031.774
02/03/17,21:31:39.55,1486.795,0000.000,0990.83,05.106,012.13,34.455,1031.774
02/03/17,21:31:40.15,1486.782,0000.000,0990.26,05.105,012.15,34.456,1031.772
02/03/17,21:31:41.09,1486.790,0000.000,0989.69,05.108,012.13,34.459,1031.772
02/03/17,21:31:41.70,1486.786,0000.000,0989.12,05.107,012.13,34.467,1031.776
02/03/17,21:31:43.37,1486.771,0000.000,0988.54,05.108,012.13,34.459,1031.767
02/03/17,21:31:44.26,1486.766,0000.000,0987.97,05.107,012.13,34.466,1031.770
02/03/17,21:31:44.91,1486.761,0000.000,0987.40,05.108,012.13,34.466,1031.767
02/03/17,21:31:45.52,1486.758,0000.000,0986.72,05.110,012.13,34.466,1031.763
02/03/17,21:31:46.00,1486.743,0000.000,0986.15,05.111,012.13,34.459,1031.755
02/03/17,21:31:46.66,1486.748,0000.000,0985.57,05.110,012.13,34.474,1031.764
02/03/17,21:31:47.48,1486.742,0000.000,0985.00,05.114,012.13,34.466,1031.755
02/03/17,21:31:48.81,1486.746,0000.000,0984.43,05.114,012.13,34.476,1031.760
02/03/17,21:31:49.84,1486.725,0000.000,0983.86,05.116,012.13,34.459,1031.745
02/03/17,21:31:50.40,1486.705,0000.000,0983.29,05.117,012.13,34.449,1031.734
02/03/17,21:31:51.13,1486.709,0000.000,0982.60,05.116,012.13,34.464,1031.743
02/03/17,21:31:51.90,1486.709,0000.000,0982.03,05.118,012.13,34.465,1031.740
02/03/17,21:31:52.63,1486.700,0000.000,0981.46,05.123,012.13,34.449,1031.725
02/03/17,21:31:53.66,1486.680,0000.000,0980.77,05.122,012.13,34.445,1031.718
02/03/17,21:31:54.44,1486.688,0000.000,0980.09,05.126,012.13,34.446,1031.716
02/03/17,21:31:55.43,1486.686,0000.000,0979.52,05.125,012.13,34.456,1031.721
02/03/17,21:31:56.29,1486.682,0000.000,0978.95,05.126,012.13,34.457,1031.719
02/03/17,21:31:57.19,1486.667,0000.000,0978.26,05.126,012.13,34.453,1031.713
02/03/17,21:31:58.01,1486.666,0000.000,0977.69,05.127,012.13,34.457,1031.713
02/03/17,21:31:58.70,1486.670,0000.000,0977.12,05.134,012.13,34.447,1031.702
02/03/17,21:31:59.52,1486.675,0000.000,0976.55,05.138,012.13,34.445,1031.697
02/03/17,21:32:00.25,1486.679,0000.000,0975.98,05.138,012.13,34.455,1031.702
02/03/17,21:32:01.07,1486.684,0000.000,0975.40,05.140,012.13,34.459,1031.703
02/03/17,21:32:02.03,1486.661,0000.000,0974.83,05.142,012.13,34.443,1031.687
02/03/17,21:32:02.84,1486.672,0000.000,0974.26,05.143,012.13,34.456,1031.694
02/03/17,21:32:03.49,1486.651,0000.000,0973.69,05.148,012.13,34.434,1031.674
02/03/17,21:32:04.13,1486.647,0000.000,0973.12,05.149,012.13,34.434,1031.671
02/03/17,21:32:04.56,1486.650,0000.000,0972.55,05.148,012.13,34.447,1031.679
02/03/17,21:32:05.00,1486.658,0000.000,0971.98,05.149,012.13,34.458,1031.684
02/03/17,21:32:05.55,1486.648,0000.000,0971.40,05.150,012.13,34.453,1031.678
02/03/17,21:32:06.11,1486.654,0000.000,0970.83,05.151,012.13,34.462,1031.683
02/03/17,21:32:07.01,1486.642,0000.000,0970.26,05.152,012.13,34.457,1031.676
02/03/17,21:32:07.41,1486.636,0000.000,0969.58,05.153,012.13,34.458,1031.673
02/03/17,21:32:08.48,1486.636,0000.000,0969.00,05.154,012.13,34.462,1031.674
02/03/17,21:32:08.96,1486.639,0000.000,0968.43,05.156,012.13,34.464,1031.672
02/03/17,21:32:09.39,1486.648,0000.000,0967.86,05.161,012.13,34.465,1031.670
02/03/17,21:32:09.94,1486.644,0000.000,0967.29,05.164,012.13,34.459,1031.663
02/03/17,21:32:10.46,1486.635,0000.000,0966.72,05.165,012.13,34.456,1031.657
02/03/17,21:32:11.27,1486.627,0000.000,0966.15,05.169,012.13,34.444,1031.645
02/03/17,21:32:11.75,1486.628,0000.000,0965.58,05.168,012.13,34.457,1031.652
02/03/17,21:32:12.35,1486.635,0000.000,0965.01,05.174,012.13,34.449,1031.643
02/03/17,21:32:13.09,1486.644,0000.000,0964.43,05.175,012.13,34.460,1031.649
02/03/17,21:32:13.82,1486.707,0000.000,0963.86,05.183,012.13,34.492,1031.670
02/03/17,21:32:14.45,1486.711,0000.000,0963.18,05.196,012.15,34.463,1031.643
02/03/17,21:32:14.97,1486.736,0000.000,0962.49,05.204,012.13,34.466,1031.640
02/03/17,21:32:15.58,1486.757,0000.000,0961.92,05.211,012.13,34.467,1031.638
02/03/17,21:32:16.05,1486.768,0000.000,0961.35,05.216,012.13,34.468,1031.635
02/03/17,21:32:16.82,1486.805,0000.000,0960.66,05.226,012.13,34.476,1031.637
02/03/17,21:32:17.26,1486.800,0000.000,0959.98,05.231,012.13,34.463,1031.623
02/03/17,21:32:17.94,1486.849,0000.000,0959.41,05.244,012.13,34.470,1031.624
02/03/17,21:32:18.73,1486.844,0000.000,0958.84,05.246,012.13,34.465,1031.617
02/03/17,21:32:19.41,1486.894,0000.000,0958.26,05.263,012.13,34.458,1031.606
02/03/17,21:32:19.93,1486.921,0000.000,0957.69,05.271,012.13,34.458,1031.603
02/03/17,21:32:20.49,1486.930,0000.000,0957.12,05.279,012.13,34.450,1031.593
02/03/17,21:32:21.05,1486.933,0000.000,0956.55,05.283,012.13,34.445,1031.586
02/03/17,21:32:21.40,1486.936,0000.000,0955.86,05.285,012.13,34.451,1031.587
02/03/17,21:32:22.43,1486.944,0000.000,0955.29,05.291,012.13,34.446,1031.580
02/03/17,21:32:23.29,1486.950,0000.000,0954.72,05.293,012.13,34.453,1031.582
02/03/17,21:32:23.85,1486.960,0000.000,0954.15,05.296,012.13,34.457,1031.582
02/03/17,21:32:24.42,1486.951,0000.000,0953.58,05.298,012.13,34.452,1031.576
02/03/17,21:32:25.45,1487.009,0000.000,0953.01,05.313,012.13,34.458,1031.575
02/03/17,21:32:25.84,1486.996,0000.000,0952.44,05.315,012.13,34.446,1031.564
02/03/17,21:32:26.66,1487.036,0000.000,0951.86,05.322,012.13,34.467,1031.576
02/03/17,21:32:27.30,1487.056,0000.000,0951.29,05.333,012.13,34.452,1031.561
02/03/17,21:32:28.28,1487.085,0000.000,0950.72,05.344,012.13,34.448,1031.553
02/03/17,21:32:28.67,1487.084,0000.000,0950.15,05.344,012.13,34.455,1031.556
02/03/17,21:32:29.62,1487.127,0000.000,0949.58,05.350,012.13,34.477,1031.570
02/03/17,21:32:30.17,1487.139,0000.000,0949.01,05.363,012.13,34.453,1031.547
02/03/17,21:32:30.82,1487.163,0000.000,0948.44,05.369,012.13,34.459,1031.548
02/03/17,21:32:31.44,1487.189,0000.000,0947.87,05.378,012.13,34.460,1031.545
02/03/17,21:32:32.09,1487.201,0000.000,0947.29,05.382,012.13,34.463,1031.544
02/03/17,21:32:32.86,1487.206,0000.000,0946.72,05.390,012.13,34.450,1031.530
02/03/17,21:32:33.59,1487.213,0000.000,0946.15,05.394,012.13,34.449,1031.526
02/03/17,21:32:34.66,1487.235,0000.000,0945.58,05.400,012.13,34.454,1031.527
02/03/17,21:32:35.56,1487.235,0000.000,0945.01,05.406,012.13,34.444,1031.515
02/03/17,21:32:36.12,1487.243,0000.000,0944.44,05.407,012.13,34.456,1031.522
02/03/17,21:32:36.85,1487.235,0000.000,0943.75,05.407,012.13,34.458,1031.520
02/03/17,21:32:37.32,1487.236,0000.000,0943.18,05.407,012.13,34.467,1031.525
02/03/17,21:32:38.06,1487.240,0000.000,0942.61,05.414,012.13,34.453,1031.511
02/03/17,21:32:38.45,1487.243,0000.000,0942.04,05.415,012.13,34.461,1031.514
02/03/17,21:32:38.92,1487.247,0000.000,0941.47,05.418,012.13,34.460,1031.511
02/03/17,21:32:40.33,1487.259,0000.000,0940.78,05.425,012.13,34.459,1031.506
02/03/17,21:32:41.70,1487.260,0000.000,0940.10,05.428,012.13,34.458,1031.501
02/03/17,21:32:42.51,1487.248,0000.000,0939.52,05.428,012.13,34.457,1031.498
02/03/17,21:32:42.85,1487.267,0000.000,0938.95,05.432,012.13,34.465,1031.501
02/03/17,21:32:43.33,1487.328,0000.000,0938.38,05.444,012.13,34.483,1031.511
02/03/17,21:32:43.80,1487.355,0000.000,0937.81,05.454,012.13,34.479,1031.503
02/03/17,21:32:44.50,1487.329,0000.000,0937.24,05.460,012.13,34.448,1031.476
02/03/17,21:32:45.17,1487.327,0000.000,0936.67,05.462,012.13,34.449,1031.474
02/03/17,21:32:46.24,1487.331,0000.000,0936.10,05.463,012.13,34.456,1031.476
02/03/17,21:32:47.39,1487.326,0000.000,0935.52,05.465,012.13,34.453,1031.471
02/03/17,21:32:47.91,1487.306,0000.000,0934.95,05.464,012.13,34.448,1031.465
02/03/17,21:32:48.51,1487.306,0000.000,0934.38,05.464,012.13,34.454,1031.467
02/03/17,21:32:49.02,1487.305,0000.000,0933.81,05.465,012.13,34.458,1031.467
02/03/17,21:32:49.67,1487.316,0000.000,0933.24,05.471,012.13,34.454,1031.461
02/03/17,21:32:50.05,1487.323,0000.000,0932.67,05.476,012.13,34.453,1031.457
02/03/17,21:32:50.92,1487.337,0000.000,0932.10,05.484,012.13,34.445,1031.447
02/03/17,21:32:52.21,1487.328,0000.000,0931.53,05.486,012.13,34.439,1031.439
02/03/17,21:32:52.68,1487.331,0000.000,0930.95,05.487,012.13,34.445,1031.441
02/03/17,21:32:53.62,1487.325,0000.000,0930.27,05.488,012.13,34.446,1031.438
02/03/17,21:32:54.39,1487.331,0000.000,0929.70,05.495,012.13,34.439,1031.429
02/03/17,21:32:55.12,1487.350,0000.000,0929.13,05.497,012.13,34.453,1031.437
02/03/17,21:32:55.81,1487.363,0000.000,0928.55,05.502,012.13,34.455,1031.436
02/03/17,21:32:56.67,1487.346,0000.000,0927.98,05.503,012.13,34.446,1031.426
02/03/17,21:32:57.48,1487.357,0000.000,0927.30,05.505,012.13,34.457,1031.431
02/03/17,21:32:58.18,1487.350,0000.000,0926.73,05.507,012.13,34.450,1031.423
02/03/17,21:32:58.91,1487.342,0000.000,0926.16,05.505,012.13,34.460,1031.429
02/03/17,21:32:59.94,1487.350,0000.000,0925.58,05.511,012.13,34.457,1031.422
02/03/17,21:33:00.58,1487.350,0000.000,0925.01,05.513,012.13,34.456,1031.419
02/03/17,21:33:01.44,1487.348,0000.000,0924.44,05.518,012.13,34.447,1031.409
02/03/17,21:33:02.00,1487.332,0000.000,0923.87,05.518,012.13,34.441,1031.401
02/03/17,21:33:02.38,1487.353,0000.000,0923.30,05.519,012.13,34.462,1031.415
02/03/17,21:33:03.16,1487.359,0000.000,0922.73,05.529,012.13,34.444,1031.397
02/03/17,21:33:03.92,1487.352,0000.000,0922.16,05.532,012.13,34.437,1031.388
02/03/17,21:33:04.67,1487.385,0000.000,0921.58,05.537,012.10,34.452,1031.397
02/03/17,21:33:05.83,1487.387,0000.000,0921.01,05.542,012.13,34.444,1031.387
02/03/17,21:33:06.22,1487.388,0000.000,0920.44,05.545,012.13,34.447,1031.387
02/03/17,21:33:07.04,1487.429,0000.000,0919.87,05.551,012.10,34.466,1031.398
02/03/17,21:33:07.85,1487.441,0000.000,0919.30,05.565,012.10,34.438,1031.372
02/03/17,21:33:08.41,1487.470,0000.000,0918.73,05.567,012.13,34.462,1031.387
02/03/17,21:33:09.02,1487.470,0000.000,0918.16,05.571,012.13,34.456,1031.380
02/03/17,21:33:09.83,1487.476,0000.000,0917.59,05.575,012.13,34.456,1031.376
02/03/17,21:33:10.52,1487.469,0000.000,0917.01,05.575,012.10,34.458,1031.375
02/03/17,21:33:11.40,1487.460,0000.000,0916.33,05.577,012.13,34.454,1031.369
02/03/17,21:33:12.35,1487.447,0000.000,0915.76,05.579,012.10,34.446,1031.360
02/03/17,21:33:13.37,1487.442,0000.000,0915.19,05.580,012.10,34.447,1031.358
02/03/17,21:33:14.07,1487.435,0000.000,0914.61,05.579,012.10,34.452,1031.359
02/03/17,21:33:14.75,1487.434,0000.000,0914.04,05.577,012.10,34.462,1031.365
02/03/17,21:33:15.18,1487.437,0000.000,0913.36,05.584,012.10,34.452,1031.353
02/03/17,21:33:16.21,1487.452,0000.000,0912.79,05.590,012.10,34.452,1031.349
02/03/17,21:33:16.69,1487.442,0000.000,0912.22,05.592,012.10,34.444,1031.341
02/03/17,21:33:17.46,1487.454,0000.000,0911.64,05.595,012.10,34.452,1031.344
02/03/17,21:33:18.23,1487.448,0000.000,0911.07,05.598,012.10,34.448,1031.338
02/03/17,21:33:19.23,1487.470,0000.000,0910.39,05.604,012.10,34.454,1031.338
02/03/17,21:33:20.56,1487.481,0000.000,0909.70,05.609,012.13,34.456,1031.336
02/03/17,21:33:21.20,1487.482,0000.000,0909.13,05.612,012.10,34.453,1031.331
02/03/17,21:33:21.68,1487.468,0000.000,0908.56,05.613,012.10,34.445,1031.322
02/03/17,21:33:22.20,1487.464,0000.000,0907.99,05.615,012.10,34.448,1031.321
02/03/17,21:33:22.80,1487.475,0000.000,0907.42,05.615,012.10,34.463,1031.331
02/03/17,21:33:23.41,1487.449,0000.000,0906.85,05.620,012.10,34.434,1031.304
02/03/17,21:33:24.57,1487.464,0000.000,0906.27,05.620,012.10,34.454,1031.317
02/03/17,21:33:25.47,1487.463,0000.000,0905.70,05.622,012.13,34.452,1031.313
02/03/17,21:33:26.17,1487.461,0000.000,0905.13,05.623,012.10,34.456,1031.313
02/03/17,21:33:26.91,1487.464,0000.000,0904.45,05.625,012.10,34.460,1031.313
02/03/17,21:33:27.77,1487.457,0000.000,0903.87,05.628,012.10,34.451,1031.303
02/03/17,21:33:28.58,1487.448,0000.000,0903.30,05.630,012.10,34.445,1031.296
02/03/17,21:33:29.19,1487.450,0000.000,0902.73,05.630,012.10,34.455,1031.301
02/03/17,21:33:30.03,1487.447,0000.000,0902.16,05.631,012.10,34.456,1031.299
02/03/17,21:33:31.02,1487.460,0000.000,0901.59,05.636,012.10,34.462,1031.300
02/03/17,21:33:31.92,1487.473,0000.000,0901.02,05.642,012.10,34.457,1031.292
02/03/17,21:33:32.91,1487.493,0000.000,0900.45,05.649,012.10,34.459,1031.291
02/03/17,21:33:33.35,1487.492,0000.000,0899.88,05.649,012.10,34.463,1031.291
02/03/17,21:33:33.91,1487.493,0000.000,0899.30,05.656,012.10,34.454,1031.281
02/03/17,21:33:34.51,1487.479,0000.000,0898.73,05.660,012.10,34.436,1031.263
02/03/17,21:33:34.78,1487.501,0000.000,0898.16,05.660,012.10,34.460,1031.279
02/03/17,21:33:35.46,1487.486,0000.000,0897.59,05.665,012.10,34.440,1031.260
02/03/17,21:33:36.10,1487.503,0000.000,0897.02,05.668,012.10,34.452,1031.266
02/03/17,21:33:36.88,1487.493,0000.000,0896.45,05.671,012.10,34.444,1031.257
02/03/17,21:33:37.35,1487.487,0000.000,0895.88,05.671,012.10,34.446,1031.256
02/03/17,21:33:38.03,1487.483,0000.000,0895.30,05.671,012.10,34.450,1031.257
02/03/17,21:33:38.57,1487.482,0000.000,0894.73,05.671,012.10,34.457,1031.260
02/03/17,21:33:39.13,1487.469,0000.000,0894.16,05.673,012.10,34.447,1031.249
02/03/17,21:33:39.73,1487.454,0000.000,0893.48,05.671,012.10,34.451,1031.250
02/03/17,21:33:40.33,1487.445,0000.000,0892.91,05.670,012.10,34.455,1031.250
02/03/17,21:33:41.11,1487.440,0000.000,0892.33,05.674,012.10,34.446,1031.240
02/03/17,21:33:41.54,1487.450,0000.000,0891.76,05.673,012.10,34.463,1031.251
02/03/17,21:33:42.32,1487.459,0000.000,0891.19,05.681,012.10,34.452,1031.238
02/03/17,21:33:42.87,1487.468,0000.000,0890.62,05.686,012.10,34.450,1031.233
02/03/17,21:33:43.73,1487.512,0000.000,0890.05,05.700,012.10,34.448,1031.228
02/03/17,21:33:44.17,1487.515,0000.000,0889.48,05.702,012.10,34.451,1031.227
02/03/17,21:33:45.03,1487.526,0000.000,0888.91,05.710,012.10,34.444,1031.218
02/03/17,21:33:45.50,1487.534,0000.000,0888.22,05.709,012.10,34.463,1031.230
02/03/17,21:33:46.40,1487.532,0000.000,0887.65,05.714,012.10,34.453,1031.218
02/03/17,21:33:46.96,1487.530,0000.000,0887.08,05.719,012.10,34.441,1031.206
02/03/17,21:33:47.52,1487.556,0000.000,0886.51,05.723,012.10,34.455,1031.213
02/03/17,21:33:48.37,1487.548,0000.000,0885.82,05.727,012.10,34.448,1031.205
02/03/17,21:33:49.36,1487.554,0000.000,0885.14,05.730,012.10,34.451,1031.204
02/03/17,21:33:50.26,1487.579,0000.000,0884.56,05.736,012.10,34.460,1031.207
02/03/17,21:33:50.88,1487.593,0000.000,0883.99,05.742,012.10,34.458,1031.201
02/03/17,21:33:51.48,1487.596,0000.000,0883.42,05.748,012.10,34.450,1031.192
02/03/17,21:33:51.96,1487.591,0000.000,0882.74,05.752,012.10,34.442,1031.182
02/03/17,21:33:52.44,1487.587,0000.000,0882.17,05.753,012.10,34.444,1031.181
02/03/17,21:33:53.25,1487.598,0000.000,0881.59,05.755,012.10,34.454,1031.186
02/03/17,21:33:53.73,1487.597,0000.000,0881.02,05.756,012.10,34.456,1031.185
02/03/17,21:33:54.76,1487.602,0000.000,0880.45,05.760,012.10,34.454,1031.180
02/03/17,21:33:55.67,1487.595,0000.000,0879.88,05.763,012.10,34.449,1031.173
02/03/17,21:33:56.23,1487.612,0000.000,0879.31,05.764,012.10,34.467,1031.185
02/03/17,21:33:56.98,1487.616,0000.000,0878.62,05.770,012.10,34.460,1031.175
02/03/17,21:33:57.67,1487.621,0000.000,0878.05,05.771,012.10,34.468,1031.178
02/03/17,21:33:58.15,1487.613,0000.000,0877.48,05.775,012.10,34.454,1031.165
02/03/17,21:33:58.54,1487.618,0000.000,0876.91,05.776,012.10,34.462,1031.168
02/03/17,21:33:59.19,1487.618,0000.000,0876.34,05.779,012.10,34.461,1031.164
02/03/17,21:34:00.05,1487.626,0000.000,0875.77,05.784,012.10,34.462,1031.161
02/03/17,21:34:01.33,1487.641,0000.000,0875.20,05.788,012.10,34.467,1031.162
02/03/17,21:34:02.15,1487.644,0000.000,0874.62,05.794,012.10,34.457,1031.151
02/03/17,21:34:03.05,1487.642,0000.000,0874.05,05.801,012.10,34.444,1031.137
02/03/17,21:34:03.35,1487.647,0000.000,0873.48,05.801,012.10,34.456,1031.144
02/03/17,21:34:03.95,1487.645,0000.000,0872.91,05.803,012.10,34.455,1031.140
02/03/17,21:34:04.72,1487.648,0000.000,0872.34,05.808,012.10,34.448,1031.132
02/03/17,21:34:05.54,1487.645,0000.000,0871.77,05.807,012.10,34.456,1031.136
02/03/17,21:34:06.35,1487.649,0000.000,0871.20,05.811,012.10,34.453,1031.130
02/03/17,21:34:07.76,1487.664,0000.000,0870.63,05.815,012.10,34.459,1031.132
02/03/17,21:34:08.45,1487.653,0000.000,0870.05,05.814,012.10,34.461,1031.131
02/03/17,21:34:09.18,1487.657,0000.000,0869.48,05.821,012.10,34.452,1031.120
02/03/17,21:34:09.59,1487.662,0000.000,0868.91,05.822,012.10,34.461,1031.124
02/03/17,21:34:10.41,1487.644,0000.000,0868.34,05.822,012.10,34.453,1031.116
02/03/17,21:34:11.49,1487.650,0000.000,0867.77,05.827,012.10,34.448,1031.108
02/03/17,21:34:12.56,1487.647,0000.000,0867.20,05.828,012.10,34.452,1031.108
02/03/17,21:34:13.67,1487.649,0000.000,0866.63,05.830,012.10,34.454,1031.107
02/03/17,21:34:14.23,1487.643,0000.000,0866.05,05.829,012.10,34.458,1031.109
02/03/17,21:34:15.26,1487.625,0000.000,0865.37,05.830,012.10,34.451,1031.099
02/03/17,21:34:16.64,1487.637,0000.000,0864.80,05.835,012.10,34.450,1031.095
02/03/17,21:34:17.50,1487.633,0000.000,0864.23,05.835,012.10,34.455,1031.097
02/03/17,21:34:18.27,1487.623,0000.000,0863.66,05.841,012.10,34.438,1031.080
02/03/17,21:34:19.35,1487.621,0000.000,0863.08,05.837,012.10,34.454,1031.090
02/03/17,21:34:20.35,1487.622,0000.000,0862.40,05.840,012.10,34.456,1031.088
02/03/17,21:34:21.77,1487.622,0000.000,0861.83,05.841,012.10,34.462,1031.090
02/03/17,21:34:22.41,1487.633,0000.000,0861.26,05.845,012.10,34.463,1031.088
02/03/17,21:34:23.14,1487.628,0000.000,0860.57,05.850,012.10,34.453,1031.076
02/03/17,21:34:23.92,1487.637,0000.000,0860.00,05.850,012.10,34.468,1031.085
02/03/17,21:34:24.48,1487.639,0000.000,0859.43,05.854,012.10,34.463,1031.078
02/03/17,21:34:25.68,1487.646,0000.000,0858.86,05.862,012.10,34.453,1031.067
02/03/17,21:34:26.53,1487.649,0000.000,0858.29,05.863,012.10,34.459,1031.069
02/03/17,21:34:27.39,1487.650,0000.000,0857.71,05.864,012.10,34.464,1031.070
02/03/17,21:34:28.26,1487.648,0000.000,0857.14,05.869,012.10,34.453,1031.058
02/03/17,21:34:29.32,1487.646,0000.000,0856.57,05.871,012.10,34.452,1031.054
02/03/17,21:34:29.92,1487.645,0000.000,0856.00,05.875,012.10,34.446,1031.046
02/03/17,21:34:30.52,1487.647,0000.000,0855.43,05.875,012.10,34.455,1031.050
02/03/17,21:34:31.34,1487.638,0000.000,0854.86,05.878,012.10,34.449,1031.043
02/03/17,21:34:31.68,1487.648,0000.000,0854.29,05.881,012.10,34.455,1031.044
02/03/17,21:34:32.50,1487.668,0000.000,0853.72,05.886,012.10,34.460,1031.046
02/03/17,21:34:33.35,1487.699,0000.000,0853.14,05.897,012.10,34.459,1031.041
02/03/17,21:34:34.68,1487.694,0000.000,0852.57,05.902,012.10,34.446,1031.027
02/03/17,21:34:35.25,1487.699,0000.000,0852.00,05.904,012.10,34.452,1031.029
02/03/17,21:34:36.02,1487.698,0000.000,0851.43,05.909,012.10,34.441,1031.017
02/03/17,21:34:36.32,1487.705,0000.000,0850.86,05.909,012.10,34.455,1031.025
02/03/17,21:34:36.88,1487.704,0000.000,0850.29,05.910,012.10,34.458,1031.025
02/03/17,21:34:37.35,1487.703,0000.000,0849.60,05.913,012.10,34.457,1031.020
02/03/17,21:34:38.21,1487.745,0000.000,0848.92,05.925,012.10,34.461,1031.019
02/03/17,21:34:39.11,1487.745,0000.000,0848.35,05.930,012.10,34.454,1031.010
02/03/17,21:34:40.39,1487.743,0000.000,0847.77,05.932,012.10,34.453,1031.006
02/03/17,21:34:41.24,1487.734,0000.000,0847.20,05.934,012.10,34.446,1030.998
02/03/17,21:34:41.86,1487.747,0000.000,0846.63,05.935,012.10,34.459,1031.006
02/03/17,21:34:42.16,1487.744,0000.000,0846.06,05.938,012.10,34.458,1031.002
02/03/17,21:34:42.80,1487.749,0000.000,0845.49,05.947,012.10,34.439,1030.983
02/03/17,21:34:43.41,1487.758,0000.000,0844.80,05.950,012.10,34.446,1030.984
02/03/17,21:34:43.83,1487.763,0000.000,0844.23,05.950,012.10,34.457,1030.990
02/03/17,21:34:44.94,1487.794,0000.000,0843.66,05.963,012.10,34.451,1030.981
02/03/17,21:34:45.85,1487.799,0000.000,0843.09,05.969,012.10,34.441,1030.971
02/03/17,21:34:46.79,1487.806,0000.000,0842.52,05.971,012.10,34.447,1030.972
02/03/17,21:34:47.57,1487.802,0000.000,0841.83,05.973,012.10,34.447,1030.969
02/03/17,21:34:48.06,1487.810,0000.000,0841.26,05.978,012.10,34.449,1030.967
02/03/17,21:34:49.08,1487.816,0000.000,0840.69,05.980,012.10,34.454,1030.968
02/03/17,21:34:49.64,1487.828,0000.000,0840.12,05.986,012.10,34.449,1030.961
02/03/17,21:34:50.37,1487.845,0000.000,0839.55,05.994,012.10,34.445,1030.954
02/03/17,21:34:51.44,1487.843,0000.000,0838.98,05.997,012.10,34.445,1030.951
02/03/17,21:34:52.48,1487.838,0000.000,0838.41,05.999,012.10,34.441,1030.945
02/03/17,21:34:53.25,1487.844,0000.000,0837.83,05.999,012.10,34.455,1030.953
02/03/17,21:34:54.07,1487.830,0000.000,0837.26,05.999,012.10,34.451,1030.947
02/03/17,21:34:54.67,1487.830,0000.000,0836.69,06.003,012.10,34.444,1030.939
02/03/17,21:34:55.51,1487.841,0000.000,0836.12,06.005,012.10,34.454,1030.943
02/03/17,21:34:56.13,1487.836,0000.000,0835.43,06.007,012.10,34.453,1030.940
02/03/17,21:34:56.99,1487.877,0000.000,0834.75,06.016,012.10,34.464,1030.943
02/03/17,21:34:58.10,1487.864,0000.000,0834.18,06.027,012.10,34.428,1030.911
02/03/17,21:34:58.66,1487.875,0000.000,0833.61,06.027,012.10,34.443,1030.920
02/03/17,21:34:59.43,1487.881,0000.000,0833.04,06.029,012.10,34.449,1030.922
02/03/17,21:35:00.28,1487.880,0000.000,0832.46,06.031,012.10,34.450,1030.920
02/03/17,21:35:00.80,1487.878,0000.000,0831.89,06.030,012.10,34.459,1030.925
02/03/17,21:35:01.83,1487.872,0000.000,0831.32,06.034,012.10,34.450,1030.915
02/03/17,21:35:02.64,1487.868,0000.000,0830.75,06.036,012.10,34.447,1030.909
